crit_gen,n,metric,naurc
28w-g-000000034t,2668,neighborhood_compactness,0.9434252556952182
28w-g-000000034t,2668,cct_weighted_std,0.87684764806843
28w-g-000000034t,2668,cct_distance_correlation_abs,1.0730893096074525
28w-g-000000034t,2668,distance_min,0.9594537856302342
28w-g-000000034t,2668,distance_mean,0.9808521769484252
28w-g-000000034t,2668,distance_median,0.9883860593695732
28w-g-000000034t,2668,distance_spread,1.0803129683126949
28w-g-000000034t,2668,distance_norm,0.9424567041266861
28w-g-000000019p,2633,location_weight_mass,1.1011957243025883
28w-g-000000019p,2633,n_eff,1.0272840259169147
28w-g-000000019p,2633,n_eff_fraction,0.8795813802601518
28w-g-000000019p,2633,n_neighbors,1.0819405695356987
28w-g-000000019p,2633,n_unique_states,1.0819405695356987
28w-g-000000019p,2633,neighborhood_compactness,1.07652685838974
28w-g-000000019p,2633,cct_weighted_std,0.9541306974494983
28w-g-000000019p,2633,cct_distance_correlation_abs,1.0273439692685677
28w-g-000000019p,2633,distance_min,0.9946864508061722
28w-g-000000019p,2633,distance_mean,0.9659095658220882
